id,expid,membid,myear,sex,calcage,citizen,status,msolo,msuccess,msmtdate1,msmtdate2,msmtdate3,route1,route2,route3,route4,mo2used,mo2none,mo2climb,mo2descent,mo2sleep,death,deathdate,msmtbid,stdrte,new_route,new_status,climber_count
9985,EVER06116,1,2006,M,48,USA,Leader,False,False,19/05/2006,na,na,S Col-SE Ridge,,,,False,True,False,False,False,False,na,2,True,South,Leader,44.0
9986,EVER06116,8,2006,M,21,Nepal,H-A Worker,False,True,21/05/2006,na,na,S Col-SE Ridge,,,,True,False,True,False,False,False,na,5,True,South,Other,42.0
9987,EVER06116,11,2006,M,33,Nepal,H-A Worker,False,True,21/05/2006,na,na,S Col-SE Ridge,,,,True,False,True,False,False,False,na,5,True,South,Other,42.0
9988,EVER06116,2,2006,M,53,USA,Climber,False,False,19/05/2006,na,na,S Col-SE Ridge,,,,False,True,False,False,False,False,na,2,True,South,Climber,44.0
9989,EVER06116,5,2006,M,38,USA,Climber,False,True,21/05/2006,na,na,S Col-SE Ridge,,,,True,False,True,False,True,False,na,5,True,South,Climber,42.0
9990,EVER06116,4,2006,M,33,USA,Climber,False,False,19/05/2006,na,na,S Col-SE Ridge,,,,False,True,False,False,False,False,na,2,True,South,Climber,44.0
9991,EVER06116,6,2006,M,27,USA,Climber,False,True,21/05/2006,na,na,S Col-SE Ridge,,,,True,False,True,False,True,False,na,5,True,South,Climber,42.0
9992,EVER06116,3,2006,F,39,USA,Climber,False,True,21/05/2006,na,na,S Col-SE Ridge,,,,True,False,True,False,True,False,na,5,True,South,Climber,42.0
9993,EVER06116,7,2006,M,32,USA,Climber,False,True,21/05/2006,na,na,S Col-SE Ridge,,,,True,False,True,False,True,False,na,5,True,South,Climber,42.0
9994,EVER06117,1,2006,M,43,Canada,Leader,False,False,18/05/2006,na,na,S Col-SE Ridge,,,,False,True,False,False,False,False,na,2,True,South,Leader,100.0
9995,EVER06117,2,2006,M,44,Nepal,H-A Worker,False,False,18/05/2006,na,na,S Col-SE Ridge,,,,False,True,False,False,False,False,na,2,True,South,Other,100.0
9996,EVER06118,13,2006,M,21,Nepal,H-A Worker,False,True,19/05/2006,na,na,S Col-SE Ridge,,,,True,False,True,False,True,False,na,5,True,South,Other,44.0
9997,EVER06118,16,2006,M,31,Nepal,H-A Worker,False,True,19/05/2006,na,na,S Col-SE Ridge,,,,True,False,True,False,True,False,na,5,True,South,Other,44.0
9998,EVER06118,17,2006,M,44,Nepal,H-A Worker,False,True,19/05/2006,na,na,S Col-SE Ridge,,,,True,False,True,False,True,False,na,5,True,South,Other,44.0
9999,EVER06118,19,2006,M,33,Nepal,H-A Worker,False,True,19/05/2006,na,na,S Col-SE Ridge,,,,True,False,True,False,True,False,na,5,True,South,Other,44.0
10000,EVER06118,20,2006,M,21,Nepal,H-A Worker,False,True,19/05/2006,na,na,S Col-SE Ridge,,,,True,False,True,False,True,False,na,5,True,South,Other,44.0
10001,EVER06118,15,2006,M,33,Nepal,H-A Worker,False,True,19/05/2006,na,na,S Col-SE Ridge,,,,True,False,True,False,True,False,na,5,True,South,Other,44.0
10002,EVER06118,18,2006,M,31,Nepal,H-A Worker,False,False,19/05/2006,na,na,S Col-SE Ridge,,,,True,False,True,False,True,False,na,4,True,South,Other,44.0
10003,EVER06118,4,2006,M,32,UK,Climber,False,True,19/05/2006,na,na,S Col-SE Ridge,,,,True,False,True,False,True,False,na,5,True,South,Climber,44.0
10005,EVER06118,14,2006,M,41,Nepal,H-A Worker,False,True,19/05/2006,na,na,S Col-SE Ridge,,,,True,False,True,False,True,False,na,5,True,South,Other,44.0
10006,EVER06118,5,2006,F,40,Brazil,Climber,False,True,19/05/2006,na,na,S Col-SE Ridge,,,,True,False,True,False,True,False,na,5,True,South,Climber,44.0
10007,EVER06118,8,2006,M,44,New Zealand,Climber,False,True,19/05/2006,na,na,S Col-SE Ridge,,,,True,False,True,False,True,False,na,5,True,South,Climber,44.0
10008,EVER06118,6,2006,M,43,UK,Climber,False,True,19/05/2006,na,na,S Col-SE Ridge,,,,True,False,True,False,True,False,na,5,True,South,Climber,44.0
10009,EVER06118,9,2006,M,47,UK,Climber,False,False,19/05/2006,na,na,S Col-SE Ridge,,,,True,False,True,False,True,False,na,4,True,South,Climber,44.0
10010,EVER06118,1,2006,M,43,New Zealand,Leader,False,True,19/05/2006,na,na,S Col-SE Ridge,,,,True,False,True,False,True,False,na,5,True,South,Leader,44.0
10011,EVER06118,10,2006,M,59,USA,Climber,False,False,23/05/2006,na,na,S Col-SE Ridge,,,,True,False,False,False,False,False,na,1,True,South,Climber,31.0
10012,EVER06118,2,2006,M,56,UK,Deputy Leader,False,True,19/05/2006,na,na,S Col-SE Ridge,,,,True,False,True,False,True,False,na,5,True,South,Deputy,44.0
10015,EVER06118,3,2006,M,42,New Zealand,Deputy Leader,False,True,19/05/2006,na,na,S Col-SE Ridge,,,,True,False,True,False,True,False,na,5,True,South,Deputy,44.0
10016,EVER06136,3,2006,M,66,Japan,Climber,False,True,17/05/2006,na,na,N Col-NE Ridge,,,,True,False,True,False,True,False,na,5,True,North,Climber,102.0
10017,EVER06136,4,2006,M,34,Japan,Climber,False,True,17/05/2006,na,na,N Col-NE Ridge,,,,True,False,True,False,True,False,na,5,True,North,Climber,102.0
10018,EVER06136,9,2006,M,27,Nepal,H-A Worker,False,True,17/05/2006,na,na,N Col-NE Ridge,,,,True,False,True,False,True,False,na,5,True,North,Other,102.0
10019,EVER06136,11,2006,M,39,Nepal,H-A Worker,False,True,17/05/2006,na,na,N Col-NE Ridge,,,,True,False,True,False,True,False,na,5,True,North,Other,102.0
10020,EVER06136,7,2006,M,30,Nepal,H-A Worker,False,True,17/05/2006,na,na,N Col-NE Ridge,,,,True,False,True,False,True,False,na,5,True,North,Other,102.0
10021,EVER06136,10,2006,M,36,Nepal,H-A Worker,False,True,17/05/2006,na,na,N Col-NE Ridge,,,,True,False,True,False,True,False,na,5,True,North,Other,102.0
10022,EVER06136,5,2006,M,57,Japan,Climber,False,False,17/05/2006,na,na,N Col-NE Ridge,,,,True,False,True,False,True,False,na,4,True,North,Climber,102.0
10023,EVER06136,6,2006,M,27,Nepal,H-A Worker,False,True,17/05/2006,na,na,N Col-NE Ridge,,,,True,False,True,False,True,False,na,5,True,North,Other,102.0
10024,EVER06136,1,2006,M,43,Japan,Leader,False,True,17/05/2006,na,na,N Col-NE Ridge,,,,True,False,True,False,True,False,na,5,True,North,Leader,102.0
10025,EVER06136,8,2006,M,26,Nepal,H-A Worker,False,False,17/05/2006,na,na,N Col-NE Ridge,,,,True,False,True,False,True,False,na,4,True,North,Other,102.0
10026,EVER06136,2,2006,M,70,Japan,Climber,False,True,17/05/2006,na,na,N Col-NE Ridge,,,,True,False,True,False,True,False,na,5,True,North,Climber,102.0
10027,EVER06120,6,2006,M,50,Nepal,H-A Worker,False,True,23/05/2006,na,na,S Col-SE Ridge,,,,True,False,True,False,False,False,na,5,True,South,Other,31.0
10028,EVER06120,7,2006,M,29,Nepal,H-A Worker,False,True,23/05/2006,na,na,S Col-SE Ridge,,,,True,False,True,False,False,False,na,5,True,South,Other,31.0
10029,EVER06120,3,2006,M,34,Nepal,H-A Worker,False,True,23/05/2006,na,na,S Col-SE Ridge,,,,True,False,True,False,False,False,na,5,True,South,Other,31.0
10030,EVER06120,4,2006,M,29,Nepal,H-A Worker,False,True,23/05/2006,na,na,S Col-SE Ridge,,,,True,False,True,False,False,False,na,5,True,South,Other,31.0
10031,EVER06120,2,2006,M,51,Malaysia,Climber,False,True,23/05/2006,na,na,S Col-SE Ridge,,,,True,False,True,False,False,False,na,5,True,South,Climber,31.0
10032,EVER06120,5,2006,M,22,Nepal,H-A Worker,False,True,23/05/2006,na,na,S Col-SE Ridge,,,,True,False,True,False,False,False,na,5,True,South,Other,31.0
10033,EVER06120,1,2006,M,41,Singapore,Leader,False,True,23/05/2006,na,na,S Col-SE Ridge,,,,True,False,True,False,False,False,na,5,True,South,Leader,31.0
10034,EVER06121,1,2006,M,41,Poland,Leader,False,True,18/05/2006,na,na,S Col-SE Ridge,,,,True,False,True,False,False,False,na,5,True,South,Leader,100.0
10035,EVER06121,7,2006,F,31,Poland,Climber,False,True,18/05/2006,na,na,S Col-SE Ridge,,,,True,False,True,False,False,False,na,5,True,South,Climber,100.0
10036,EVER06121,8,2006,M,46,Poland,Climber,False,True,18/05/2006,na,na,S Col-SE Ridge,,,,True,False,True,False,False,False,na,5,True,South,Climber,100.0
10037,EVER06121,9,2006,M,40,Nepal,H-A Worker,False,True,18/05/2006,na,na,S Col-SE Ridge,,,,True,False,True,False,False,False,na,5,True,South,Other,100.0
10038,EVER06121,10,2006,M,31,Nepal,H-A Worker,False,True,18/05/2006,na,na,S Col-SE Ridge,,,,True,False,True,False,False,False,na,5,True,South,Other,100.0
10039,EVER06121,11,2006,M,31,Nepal,H-A Worker,False,True,18/05/2006,na,na,S Col-SE Ridge,,,,True,False,True,False,False,False,na,5,True,South,Other,100.0
10041,EVER06121,4,2006,M,33,Poland,Climber,False,True,18/05/2006,na,na,S Col-SE Ridge,,,,True,False,True,False,False,False,na,5,True,South,Climber,100.0
10043,EVER06121,3,2006,M,43,Russia,Climber,False,True,18/05/2006,na,na,S Col-SE Ridge,,,,True,False,True,False,False,False,na,5,True,South,Climber,100.0
10044,EVER06121,2,2006,M,36,Poland,Climber,False,True,18/05/2006,na,na,S Col-SE Ridge,,,,True,False,True,False,False,False,na,5,True,South,Climber,100.0
10047,EVER06122,1,2006,M,39,S Korea,Leader,False,False,16/05/2006,na,na,S Col-SE Ridge,,,,False,True,False,False,False,False,na,1,True,South,Leader,43.0
10050,EVER06122,7,2006,M,38,S Korea,Climber,False,False,16/05/2006,na,na,S Col-SE Ridge,,,,False,True,False,False,False,False,na,1,True,South,Climber,43.0
10052,EVER06122,10,2006,M,33,Nepal,H-A Worker,False,False,9/05/2006,na,na,S Col-SE Ridge,,,,False,True,False,False,False,False,na,1,True,South,Other,4.0
10054,EVER06122,9,2006,M,40,Nepal,H-A Worker,False,False,9/05/2006,na,na,S Col-SE Ridge,,,,False,True,False,False,False,False,na,1,True,South,Other,4.0
10055,EVER06122,13,2006,M,35,Nepal,H-A Worker,False,False,16/05/2006,na,na,S Col-SE Ridge,,,,False,True,False,False,False,False,na,1,True,South,Other,43.0
10056,EVER06122,12,2006,M,35,Nepal,H-A Worker,False,False,9/05/2006,na,na,S Col-SE Ridge,,,,False,True,False,False,False,False,na,1,True,South,Other,4.0
10057,EVER06122,11,2006,M,38,Nepal,H-A Worker,False,False,9/05/2006,na,na,S Col-SE Ridge,,,,False,True,False,False,False,False,na,1,True,South,Other,4.0
10058,EVER06123,9,2006,M,35,Nepal,H-A Worker,False,True,18/05/2006,na,na,S Col-SE Ridge,,,,True,False,True,False,True,False,na,5,True,South,Other,100.0
10059,EVER06123,8,2006,M,37,Nepal,H-A Worker,False,True,18/05/2006,na,na,S Col-SE Ridge,,,,True,False,True,False,True,False,na,5,True,South,Other,100.0
10060,EVER06123,6,2006,M,35,S Korea,Climber,False,True,18/05/2006,na,na,S Col-SE Ridge,,,,True,False,True,False,True,False,na,5,True,South,Climber,100.0
10061,EVER06123,7,2006,M,29,Nepal,H-A Worker,False,True,18/05/2006,na,na,S Col-SE Ridge,,,,True,False,True,False,True,False,na,5,True,South,Other,100.0
10062,EVER06123,5,2006,M,41,S Korea,Climber,False,True,18/05/2006,na,na,S Col-SE Ridge,,,,True,False,True,False,True,False,na,5,True,South,Climber,100.0
10066,EVER06123,3,2006,F,24,S Korea,Climber,False,True,18/05/2006,na,na,S Col-SE Ridge,,,,True,False,True,False,True,False,na,5,True,South,Climber,100.0
10067,EVER06124,5,2006,M,27,Nepal,H-A Worker,False,True,18/05/2006,na,na,S Col-SE Ridge,,,,True,False,True,False,False,False,na,5,True,South,Other,100.0
10068,EVER06124,6,2006,M,30,Nepal,H-A Worker,False,True,18/05/2006,na,na,S Col-SE Ridge,,,,True,False,True,False,False,False,na,5,True,South,Other,100.0
10069,EVER06124,7,2006,M,35,Nepal,H-A Worker,False,True,18/05/2006,na,na,S Col-SE Ridge,,,,True,False,True,False,False,False,na,5,True,South,Other,100.0
10070,EVER06124,3,2006,M,37,Spain,Climber,False,True,18/05/2006,na,na,S Col-SE Ridge,,,,True,False,True,False,False,False,na,5,True,South,Climber,100.0
10071,EVER06124,4,2006,M,46,Spain,Climber,False,False,18/05/2006,na,na,S Col-SE Ridge,,,,False,True,False,False,False,False,na,3,True,South,Climber,100.0
10072,EVER06124,2,2006,M,35,Spain,Climber,False,True,18/05/2006,na,na,S Col-SE Ridge,,,,True,False,True,False,False,False,na,5,True,South,Climber,100.0
10073,EVER06124,1,2006,M,36,Spain,Leader,False,True,18/05/2006,na,na,S Col-SE Ridge,,,,True,False,True,False,False,False,na,5,True,South,Leader,100.0
10074,EVER06135,1,2006,M,34,UK,Leader,False,False,15/05/2006,na,na,N Col-NE Ridge,,,,True,False,True,False,False,True,15/05/2006,4,True,North,Leader,45.0
10075,EVER06134,6,2006,M,30,Nepal,H-A Worker,False,True,17/05/2006,na,na,N Col-NE Ridge,,,,True,False,True,False,False,False,na,5,True,North,Other,102.0
10076,EVER06134,4,2006,M,45,Nepal,H-A Worker,False,True,17/05/2006,na,na,N Col-NE Ridge,,,,True,False,True,False,False,False,na,5,True,North,Other,102.0
10077,EVER06134,5,2006,M,28,Nepal,H-A Worker,False,True,17/05/2006,na,na,N Col-NE Ridge,,,,True,False,True,False,False,False,na,5,True,North,Other,102.0
10078,EVER06134,1,2006,M,39,France,Leader,False,True,17/05/2006,na,na,N Col-NE Ridge,,,,True,False,True,False,True,True,17/05/2006,5,True,North,Leader,102.0
10079,EVER06134,2,2006,M,46,Belgium,Climber,False,True,17/05/2006,na,na,N Col-NE Ridge,,,,True,False,True,False,True,False,na,5,True,North,Climber,102.0
10080,EVER06134,3,2006,F,35,France,Climber,False,False,16/05/2006,na,na,N Col-NE Ridge,,,,True,False,True,False,True,False,na,3,True,North,Climber,43.0
10081,EVER06127,1,2006,F,39,India,Leader,False,False,20/05/2006,na,na,S Col-SE Ridge,,,,True,False,True,False,False,False,na,3,True,South,Leader,33.0
10082,EVER06128,2,2006,M,27,Nepal,H-A Worker,False,True,19/05/2006,na,na,S Col-SE Ridge,,,,True,False,True,False,False,False,na,5,True,South,Other,44.0
10083,EVER06128,1,2006,M,37,Philippines,Leader,False,True,19/05/2006,na,na,S Col-SE Ridge,,,,True,False,True,False,True,False,na,5,True,South,Leader,44.0
10084,EVER06128,4,2006,M,32,Nepal,H-A Worker,False,True,19/05/2006,na,na,S Col-SE Ridge,,,,True,False,True,False,False,False,na,5,True,South,Other,44.0
10085,EVER06128,3,2006,M,38,Nepal,H-A Worker,False,True,19/05/2006,na,na,S Col-SE Ridge,,,,True,False,True,False,False,False,na,5,True,South,Other,44.0
10086,EVER06129,5,2006,M,28,Nepal,H-A Worker,False,True,24/05/2006,na,na,S Col-SE Ridge,,,,True,False,True,False,False,False,na,5,True,South,Other,46.0
10087,EVER06129,4,2006,M,26,Nepal,H-A Worker,False,False,24/05/2006,na,na,S Col-SE Ridge,,,,True,False,True,False,False,False,na,4,True,South,Other,46.0
10089,EVER06129,6,2006,M,32,Nepal,H-A Worker,False,True,24/05/2006,na,na,S Col-SE Ridge,,,,True,False,True,False,False,False,na,5,True,South,Other,46.0
10090,EVER06129,2,2006,M,49,S Africa,Climber,False,True,24/05/2006,na,na,S Col-SE Ridge,,,,True,False,True,False,True,False,na,5,True,South,Climber,46.0
10091,EVER06129,1,2006,M,34,S Africa,Leader,False,True,24/05/2006,na,na,S Col-SE Ridge,,,,True,False,True,False,True,False,na,5,True,South,Leader,46.0
10092,EVER06138,2,2006,M,43,Nepal,H-A Worker,False,True,15/05/2006,na,na,N Col-NE Ridge,,,,True,False,True,False,True,False,na,5,True,North,Other,45.0
10093,EVER06138,1,2006,M,57,Japan,Leader,False,True,15/05/2006,na,na,N Col-NE Ridge,,,,True,False,True,False,False,False,na,5,True,North,Leader,45.0
10094,EVER06138,3,2006,M,28,Nepal,H-A Worker,False,True,15/05/2006,na,na,N Col-NE Ridge,,,,True,False,True,False,True,False,na,5,True,North,Other,45.0
10095,EVER06131,11,2006,M,32,Nepal,H-A Worker,False,True,17/05/2006,na,na,S Col-SE Ridge,S Col-SE Ridge (up); N Col-NE Ridge (down),,,True,False,True,False,False,False,na,5,True,South,Other,102.0
10096,EVER06131,9,2006,M,33,Nepal,H-A Worker,False,True,18/05/2006,na,na,S Col-SE Ridge,S Col-SE Ridge (up); N Col-NE Ridge (down),,,True,False,True,False,False,False,na,5,True,South,Other,100.0
10097,EVER06131,10,2006,M,34,Nepal,H-A Worker,False,True,17/05/2006,na,na,S Col-SE Ridge,S Col-SE Ridge (up); N Col-NE Ridge (down),,,True,False,True,False,False,False,na,5,True,South,Other,102.0
10099,EVER06131,3,2006,M,45,Austria,Exp Doctor,False,False,17/05/2006,na,na,S Col-SE Ridge,S Col-SE Ridge (up); N Col-NE Ridge (down),,,True,False,True,False,False,False,na,4,True,South,Doctor,102.0
10100,EVER06131,7,2006,F,40,Switzerland,Exp Doctor,False,False,12/05/2006,na,na,S Col-SE Ridge,S Col-SE Ridge (up); N Col-NE Ridge (down),,,False,True,False,False,False,False,na,1,True,South,Doctor,6.0
10101,EVER06131,2,2006,M,38,Switzerland,Climber,False,True,17/05/2006,na,na,S Col-SE Ridge,S Col-SE Ridge (up); N Col-NE Ridge (down),,,True,False,True,False,False,False,na,5,True,South,Climber,102.0
10102,EVER06131,1,2006,M,51,Switzerland,Leader,False,False,17/05/2006,na,na,S Col-SE Ridge,S Col-SE Ridge (up); N Col-NE Ridge (down),,,True,False,True,False,False,False,na,4,True,South,Leader,102.0
10104,EVER06131,6,2006,M,43,Switzerland,Climber,False,True,18/05/2006,na,na,S Col-SE Ridge,S Col-SE Ridge (up); N Col-NE Ridge (down),,,True,False,True,False,False,False,na,5,True,South,Climber,100.0
10105,EVER06131,5,2006,M,47,Switzerland,Climber,False,False,19/05/2006,na,na,S Col-SE Ridge,S Col-SE Ridge (up); N Col-NE Ridge (down),,,True,False,True,False,False,False,na,4,True,South,Climber,44.0
10106,EVER06132,16,2006,M,27,Nepal,H-A Worker,False,True,20/05/2006,na,na,S Col-SE Ridge,,,,True,False,True,False,False,False,na,5,True,South,Other,33.0
10107,EVER06132,18,2006,M,37,Nepal,H-A Worker,False,True,20/05/2006,na,na,S Col-SE Ridge,,,,True,False,True,False,False,False,na,5,True,South,Other,33.0
10108,EVER06132,19,2006,M,33,Nepal,H-A Worker,False,True,20/05/2006,na,na,S Col-SE Ridge,,,,True,False,True,False,False,False,na,5,True,South,Other,33.0
10109,EVER06132,12,2006,M,38,Nepal,H-A Worker,False,True,24/05/2006,na,na,S Col-SE Ridge,,,,True,False,True,False,False,False,na,5,True,South,Other,46.0
10110,EVER06132,11,2006,M,38,Nepal,H-A Worker,False,True,20/05/2006,na,na,S Col-SE Ridge,,,,True,False,True,False,False,False,na,5,True,South,Other,33.0
10111,EVER06132,13,2006,M,26,Nepal,H-A Worker,False,True,20/05/2006,na,na,S Col-SE Ridge,,,,True,False,True,False,False,False,na,5,True,South,Other,33.0
10112,EVER06132,15,2006,M,31,Nepal,H-A Worker,False,True,24/05/2006,na,na,S Col-SE Ridge,,,,True,False,True,False,False,False,na,5,True,South,Other,46.0
10113,EVER06132,14,2006,M,34,Nepal,H-A Worker,False,True,20/05/2006,na,na,S Col-SE Ridge,,,,True,False,True,False,False,False,na,5,True,South,Other,33.0
10114,EVER06132,5,2006,M,36,India,Climber,False,True,20/05/2006,na,na,S Col-SE Ridge,,,,True,False,True,False,False,False,na,5,True,South,Climber,33.0
10115,EVER06132,17,2006,M,28,Nepal,H-A Worker,False,True,20/05/2006,24/05/2006,na,S Col-SE Ridge,,,,True,False,True,False,False,False,na,5,True,South,Other,33.0
10116,EVER06132,7,2006,M,30,India,Climber,False,True,20/05/2006,na,na,S Col-SE Ridge,,,,True,False,True,False,False,False,na,5,True,South,Climber,33.0
10117,EVER06132,10,2006,M,29,India,Climber,False,False,14/05/2006,na,na,S Col-SE Ridge,,,,False,True,False,False,False,False,na,1,True,South,Climber,44.0
10118,EVER06132,2,2006,M,33,India,Deputy Leader III,False,True,20/05/2006,na,na,S Col-SE Ridge,,,,True,False,True,False,False,False,na,5,True,South,Deputy,33.0
10119,EVER06132,8,2006,M,30,India,Climber,False,True,20/05/2006,na,na,S Col-SE Ridge,,,,True,False,True,False,False,False,na,5,True,South,Climber,33.0
10121,EVER06132,9,2006,M,27,India,Climber,False,True,20/05/2006,na,na,S Col-SE Ridge,,,,True,False,True,False,False,False,na,5,True,South,Climber,33.0
10123,EVER06132,1,2006,M,56,India,Leader,False,True,24/05/2006,na,na,S Col-SE Ridge,,,,True,False,True,False,True,False,na,5,True,South,Leader,46.0
10124,EVER06132,6,2006,M,26,India,Climber,False,True,20/05/2006,na,na,S Col-SE Ridge,,,,True,False,True,False,False,False,na,5,True,South,Climber,33.0
10125,EVER06114,1,2006,M,50,Taiwan,Leader,False,True,19/05/2006,na,na,S Col-SE Ridge,,,,True,False,True,False,False,False,na,5,True,South,Leader,44.0
10126,EVER06114,2,2006,M,21,Nepal,H-A Worker,False,True,19/05/2006,na,na,S Col-SE Ridge,,,,True,False,True,False,False,False,na,5,True,South,Other,44.0
10127,EVER06126,1,2006,M,45,Mongolia,Leader,False,False,23/05/2006,na,na,S Col-SE Ridge,,,,True,False,True,False,False,False,na,4,True,South,Leader,31.0
10128,EVER06126,3,2006,M,25,Nepal,H-A Worker,False,False,23/05/2006,na,na,S Col-SE Ridge,,,,True,False,True,False,False,False,na,4,True,South,Other,31.0
10129,EVER06126,4,2006,M,30,Nepal,H-A Worker,False,False,23/05/2006,na,na,S Col-SE Ridge,,,,True,False,True,False,False,False,na,4,True,South,Other,31.0
10130,EVER06126,2,2006,F,48,Mongolia,Climber,False,False,23/05/2006,na,na,S Col-SE Ridge,,,,True,False,True,False,False,False,na,4,True,South,Climber,31.0
10131,EVER06125,10,2006,M,25,Nepal,H-A Worker,False,True,17/05/2006,na,na,S Col-SE Ridge,,,,True,False,True,False,False,False,na,5,True,South,Other,102.0
10132,EVER06125,9,2006,M,31,Nepal,H-A Worker,False,True,18/05/2006,na,na,S Col-SE Ridge,,,,True,False,True,False,False,False,na,5,True,South,Other,100.0
10139,EVER06125,4,2006,M,33,Philippines,Climber,False,True,18/05/2006,na,na,S Col-SE Ridge,,,,True,False,True,False,False,False,na,5,True,South,Climber,100.0
10140,EVER06125,7,2006,M,32,Philippines,Climber,False,True,17/05/2006,na,na,S Col-SE Ridge,,,,True,False,True,False,False,False,na,5,True,South,Climber,102.0
10141,EVER06119,1,2006,F,66,Japan,Leader,False,False,18/05/2006,na,na,S Col-SE Ridge,,,,True,False,False,False,True,False,na,2,True,South,Leader,100.0
10142,EVER06119,2,2006,F,74,Japan,Climber,False,False,18/05/2006,na,na,S Col-SE Ridge,,,,True,False,False,False,True,False,na,2,True,South,Climber,100.0
10143,EVER06137,2,2006,M,46,Nepal,H-A Worker,False,True,15/05/2006,na,na,N Col-NE Ridge,,,,True,False,True,False,False,False,na,5,True,North,Other,45.0
10144,EVER06137,1,2006,M,41,Malaysia,Leader,False,True,15/05/2006,na,na,N Col-NE Ridge,,,,True,False,True,False,False,False,na,5,True,North,Leader,45.0
10145,EVER06130,11,2006,M,32,Nepal,H-A Worker,False,False,17/05/2006,na,na,S Col-SE Ridge,,,,True,False,True,False,False,False,na,4,True,South,Other,102.0
10146,EVER06130,10,2006,M,34,Nepal,H-A Worker,False,True,19/05/2006,na,na,S Col-SE Ridge,,,,True,False,True,False,False,False,na,5,True,South,Other,44.0
10147,EVER06130,9,2006,M,37,Nepal,H-A Worker,False,False,16/05/2006,na,na,S Col-SE Ridge,,,,True,False,True,False,False,False,na,4,True,South,Other,43.0
10148,EVER06130,13,2006,M,37,Nepal,H-A Worker,False,False,17/05/2006,na,na,S Col-SE Ridge,,,,True,False,True,False,False,False,na,4,True,South,Other,102.0
10149,EVER06130,14,2006,M,31,Nepal,H-A Worker,False,True,19/05/2006,na,na,S Col-SE Ridge,,,,True,False,True,False,False,False,na,5,True,South,Other,44.0
10150,EVER06130,8,2006,M,41,Nepal,H-A Worker,False,True,17/05/2006,na,na,S Col-SE Ridge,,,,True,False,True,False,False,False,na,5,True,South,Other,102.0
10151,EVER06130,2,2006,M,37,S Korea,Climber,False,False,16/05/2006,na,na,S Col-SE Ridge,,,,True,False,True,False,True,False,na,4,True,South,Climber,43.0
10152,EVER06130,1,2006,M,44,S Korea,Leader,False,True,17/05/2006,na,na,S Col-SE Ridge,,,,True,False,True,False,True,False,na,5,True,South,Leader,102.0
10153,EVER06130,12,2006,M,19,Nepal,H-A Worker,False,True,17/05/2006,na,na,S Col-SE Ridge,,,,True,False,True,False,False,False,na,5,True,South,Other,102.0
10154,EVER06130,5,2006,M,32,S Korea,Climber,False,False,16/05/2006,na,na,S Col-SE Ridge,,,,True,False,True,False,True,False,na,4,True,South,Climber,43.0
10155,EVER06130,3,2006,M,38,S Korea,Climber,False,True,19/05/2006,na,na,S Col-SE Ridge,,,,True,False,True,False,True,False,na,5,True,South,Climber,44.0
10157,EVER06130,4,2006,M,40,S Korea,Climber,False,False,17/05/2006,na,na,S Col-SE Ridge,,,,True,False,True,False,True,False,na,4,True,South,Climber,102.0
10158,EVER06130,7,2006,M,16,S Korea,Climber,False,False,17/05/2006,na,na,S Col-SE Ridge,,,,True,False,True,False,True,False,na,4,True,South,Climber,102.0
10159,EVER06139,1,2006,M,42,USA,Leader,False,True,17/05/2006,na,na,N Col-NE Ridge,,,,True,False,True,False,True,False,na,5,True,North,Leader,102.0
10160,EVER06140,1,2006,M,31,Canada,Leader,False,False,2/05/2006,na,na,N Col-NE Ridge,,,,False,True,False,False,False,False,na,2,True,North,Leader,2.0
10161,EVER06141,1,2006,M,31,USA,Leader,False,False,5/05/2006,na,na,N Col-NE Ridge,,,,False,True,False,False,False,False,na,4,True,North,Leader,2.0
10162,EVER06142,1,2006,M,40,Canada,Leader,False,False,15/05/2006,na,na,N Col-NE Ridge,,,,True,False,False,False,False,False,na,2,True,North,Leader,45.0
10163,EVER06144,2,2006,F,53,Brazil,Climber,False,False,29/04/2006,na,na,N Col-NE Ridge,,,,False,True,False,False,False,False,na,3,True,North,Climber,5.0
10164,EVER06144,1,2006,M,54,Brazil,Leader,False,False,29/04/2006,na,na,N Col-NE Ridge,,,,False,True,False,False,False,False,na,3,True,North,Leader,5.0
10165,EVER06145,2,2006,M,31,Nepal,H-A Worker,False,True,13/05/2006,na,na,N Col-NE Ridge,,,,True,False,True,False,False,False,na,5,True,North,Other,6.0
10166,EVER06145,1,2006,M,41,USA,Leader,False,True,13/05/2006,na,na,N Col-NE Ridge,,,,True,False,True,False,False,False,na,5,True,North,Leader,6.0
10167,EVER06146,2,2006,M,38,Brazil,Climber,False,True,18/05/2006,na,na,N Col-NE Ridge,,,,False,True,False,False,False,True,19/05/2006,5,True,North,Climber,100.0
10168,EVER06146,4,2006,M,18,Nepal,H-A Worker,False,False,17/05/2006,na,na,N Col-NE Ridge,,,,True,False,True,False,True,False,na,1,True,North,Other,102.0
10169,EVER06146,1,2006,M,36,Brazil,Leader,False,False,11/05/2006,na,na,N Col-NE Ridge,,,,False,True,False,False,False,False,na,1,True,North,Leader,16.0
10170,EVER06146,3,2006,M,23,Nepal,H-A Worker,False,False,18/05/2006,na,na,N Col-NE Ridge,,,,True,False,True,False,True,False,na,1,True,North,Other,100.0
